movieId,title,tmdbId
1017,Swiss Family Robinson (1960),18444
1018,That Darn Cat! (1965),20723
1019,"20,000 Leagues Under the Sea (1954)",173
1020,Cool Runnings (1993),864
1021,Angels in the Outfield (1994),24795
1022,Cinderella (1950),11224
1023,Winnie the Pooh and the Blustery Day (1968),81310
1024,"Three Caballeros, The (1945)",15947
1025,"Sword in the Stone, The (1963)",9078
1027,Robin Hood: Prince of Thieves (1991),8367
1028,Mary Poppins (1964),433
1029,Dumbo (1941),11360
1030,Pete's Dragon (1977),11114
1031,Bedknobs and Broomsticks (1971),12335
1032,Alice in Wonderland (1951),12092
1033,"Fox and the Hound, The (1981)",10948
1034,Freeway (1996),11229
1035,"Sound of Music, The (1965)",15121
1036,Die Hard (1988),562
1037,"Lawnmower Man, The (1992)",10163
1040,"Secret Agent, The (1996)",47199
1041,Secrets & Lies (1996),11159
1042,That Thing You Do! (1996),9591
1043,To Gillian on Her 37th Birthday (1996),30500
1046,Beautiful Thing (1996),10938
1047,"Long Kiss Goodnight, The (1996)",11412
1049,"Ghost and the Darkness, The (1996)",10586
1050,Looking for Richard (1996),42314
1051,Trees Lounge (1996),27845
1053,Normal Life (1996),23223
1054,Get on the Bus (1996),49471
1055,Shadow Conspiracy (1997),38153
1056,Jude (1996),25147
1057,Everyone Says I Love You (1996),9716
1059,William Shakespeare's Romeo + Juliet (1996),454
1060,Swingers (1996),10218
1061,Sleepers (1996),819
1064,Aladdin and the King of Thieves (1996),11238
1066,Shall We Dance (1937),31530
1068,Crossfire (1947),28120
1073,Willy Wonka & the Chocolate Factory (1971),252
1076,"Innocents, The (1961)",16372
1077,Sleeper (1973),11561
1078,Bananas (1971),11302
1079,"Fish Called Wanda, A (1988)",623
1080,Monty Python's Life of Brian (1979),583
1081,Victor/Victoria (1982),12614
1082,"Candidate, The (1972)",21711
1083,"Great Race, The (1965)",11575
1084,Bonnie and Clyde (1967),475
1085,"Old Man and the Sea, The (1958)",11331
1086,Dial M for Murder (1954),521
1088,Dirty Dancing (1987),88
1089,Reservoir Dogs (1992),500
1090,Platoon (1986),792
1091,Weekend at Bernie's (1989),8491
1092,Basic Instinct (1992),402
1093,"Doors, The (1991)",10537
1094,"Crying Game, The (1992)",11386
1095,Glengarry Glen Ross (1992),9504
1096,Sophie's Choice (1982),15764
1097,E.T. the Extra-Terrestrial (1982),601
1099,"Christmas Carol, A (1938)",25842
1100,Days of Thunder (1990),2119
1101,Top Gun (1986),744
1103,Rebel Without a Cause (1955),221
1104,"Streetcar Named Desire, A (1951)",702
1105,Children of the Corn IV: The Gathering (1996),25750
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),9305
1112,Palookaville (1996),37616
1114,"Funeral, The (1996)",21612
1116,"Single Girl, A (Fille seule, La) (1995)",102461
1117,"Eighth Day, The (Huitième jour, Le) (1996)",36998
1119,Drunks (1995),116844
1120,"People vs. Larry Flynt, The (1996)",1630
1121,Glory Daze (1995),26626
1123,"Perfect Candidate, A (1996)",124837
1124,On Golden Pond (1981),11816
1125,"Return of the Pink Panther, The (1975)",11843
1126,Drop Dead Fred (1991),10379
1127,"Abyss, The (1989)",2756
1128,"Fog, The (1980)",790
1129,Escape from New York (1981),1103
1130,"Howling, The (1980)",11298
1131,Jean de Florette (1986),4480
1132,Manon of the Spring (Manon des sources) (1986),4481
1135,Private Benjamin (1980),10765
1136,Monty Python and the Holy Grail (1975),762
1137,Hustler White (1996),44497
1140,Entertaining Angels: The Dorothy Day Story (1996),99479
1144,"Line King: The Al Hirschfeld Story, The (1996)",124829
1147,When We Were Kings (1996),10548
1148,Wallace & Gromit: The Wrong Trousers (1993),531
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",4483
1151,Lesson Faust (1994),18919
1156,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)",61461
1161,"Tin Drum, The (Blechtrommel, Die) (1979)",659
1162,"Ruling Class, The (1972)",30892
1163,Mina Tannenbaum (1994),86369
1167,Dear God (1996),38554
1170,Best of the Best 3: No Turning Back (1995),36555
1171,Bob Roberts (1992),10608
1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),11216
1173,"Cook the Thief His Wife & Her Lover, The (1989)",7452
1175,Delicatessen (1991),892
1176,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",1600
1177,Enchanted April (1992),26561
1178,Paths of Glory (1957),975
1179,"Grifters, The (1990)",18129
1180,Hear My Song (1991),54405
1183,"English Patient, The (1996)",409
1184,Mediterraneo (1991),38251
1185,My Left Foot (1989),10161
1186,"Sex, Lies, and Videotape (1989)",1412
1187,Passion Fish (1992),41768
1188,Strictly Ballroom (1992),10409
1189,"Thin Blue Line, The (1988)",14285
1190,Tie Me Up! Tie Me Down! (¡Átame!) (1990),2469
1191,Madonna: Truth or Dare (1991),10174
1192,Paris Is Burning (1990),31225
1193,One Flew Over the Cuckoo's Nest (1975),510
1194,Cheech and Chong's Up in Smoke (1978),11455
1196,Star Wars: Episode V - The Empire Strikes Back (1980),1891
1197,"Princess Bride, The (1987)",2493
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),85
1199,Brazil (1985),68
1200,Aliens (1986),679
1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",429
1202,Withnail & I (1987),13446
1203,12 Angry Men (1957),389
1204,Lawrence of Arabia (1962),947
1206,"Clockwork Orange, A (1971)",185
1207,To Kill a Mockingbird (1962),595
1208,Apocalypse Now (1979),28
1209,Once Upon a Time in the West (C'era una volta il West) (1968),335
1210,Star Wars: Episode VI - Return of the Jedi (1983),1892
1211,"Wings of Desire (Himmel über Berlin, Der) (1987)",144
1212,"Third Man, The (1949)",1092
1213,Goodfellas (1990),769
1214,Alien (1979),348
1215,Army of Darkness (1993),766
1216,"Big Blue, The (Grand bleu, Le) (1988)",175
1217,Ran (1985),11645
1218,"Killer, The (Die xue shuang xiong) (1989)",10835
1219,Psycho (1960),539
1220,"Blues Brothers, The (1980)",525
1221,"Godfather: Part II, The (1974)",240
1222,Full Metal Jacket (1987),600
1223,"Grand Day Out with Wallace and Gromit, A (1989)",530
1224,Henry V (1989),10705
1225,Amadeus (1984),279
1226,"Quiet Man, The (1952)",3109
1227,Once Upon a Time in America (1984),311
1228,Raging Bull (1980),1578
1230,Annie Hall (1977),703
1231,"Right Stuff, The (1983)",9549
1232,Stalker (1979),1398
1233,"Boot, Das (Boat, The) (1981)",387
1234,"Sting, The (1973)",9277
1235,Harold and Maude (1971),343
1236,Trust (1990),37291
1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",490
1238,Local Hero (1983),11235
1240,"Terminator, The (1984)",218
1241,Dead Alive (Braindead) (1992),763
1242,Glory (1989),9665
1243,Rosencrantz and Guildenstern Are Dead (1990),18971
1244,Manhattan (1979),696
1245,Miller's Crossing (1990),379
1246,Dead Poets Society (1989),207
1247,"Graduate, The (1967)",37247
1248,Touch of Evil (1958),1480
1249,"Femme Nikita, La (Nikita) (1990)",9322
1250,"Bridge on the River Kwai, The (1957)",826
1251,8 1/2 (8½) (1963),422
1252,Chinatown (1974),829
1253,"Day the Earth Stood Still, The (1951)",828
1254,"Treasure of the Sierra Madre, The (1948)",3090
1255,Bad Taste (1987),9964
1256,Duck Soup (1933),3063
1257,Better Off Dead... (1985),13667
1258,"Shining, The (1980)",694
1259,Stand by Me (1986),235
1260,M (1931),832
1261,Evil Dead II (Dead by Dawn) (1987),765
1262,"Great Escape, The (1963)",5925
1263,"Deer Hunter, The (1978)",11778
1264,Diva (1981),4485
1265,Groundhog Day (1993),137
1266,Unforgiven (1992),33
1267,"Manchurian Candidate, The (1962)",982
1268,Pump Up the Volume (1990),8428
1269,Arsenic and Old Lace (1944),212
1270,Back to the Future (1985),105
1271,Fried Green Tomatoes (1991),1633
1272,Patton (1970),11202
1273,Down by Law (1986),1554
1274,Akira (1988),149
1275,Highlander (1986),8009
1276,Cool Hand Luke (1967),903
1277,Cyrano de Bergerac (1990),11673
1278,Young Frankenstein (1974),3034
1279,Night on Earth (1991),339
1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),10404
1281,"Great Dictator, The (1940)",914
1282,Fantasia (1940),756
1283,High Noon (1952),288
1284,"Big Sleep, The (1946)",910
1285,Heathers (1989),2640
1286,Somewhere in Time (1980),16633
1287,Ben-Hur (1959),665
1288,This Is Spinal Tap (1984),11031
1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),11314
1290,Some Kind of Wonderful (1987),15143
1291,Indiana Jones and the Last Crusade (1989),89
1292,Being There (1979),10322
1293,Gandhi (1982),783
1295,"Unbearable Lightness of Being, The (1988)",10644
1296,"Room with a View, A (1986)",11257
1297,Real Genius (1985),14370
1298,Pink Floyd: The Wall (1982),12104
1299,"Killing Fields, The (1984)",625
1300,My Life as a Dog (Mitt liv som hund) (1985),8816
1301,Forbidden Planet (1956),830
1302,Field of Dreams (1989),2323
1303,"Man Who Would Be King, The (1975)",983
1304,Butch Cassidy and the Sundance Kid (1969),642
1305,"Paris, Texas (1984)",655
1306,Until the End of the World (Bis ans Ende der Welt) (1991),10341
1307,When Harry Met Sally... (1989),639
1310,Hype! (1996),30180
1312,Female Perversions (1996),41801
1318,Blue Juice (1995),18762
1320,Alien³ (a.k.a. Alien 3) (1992),8077
1321,"American Werewolf in London, An (1981)",814
1322,Amityville 1992: It's About Time (1992),41671
1323,Amityville 3-D (1983),27214
1324,Amityville: Dollhouse (1996),52263
1325,Amityville: A New Generation (1993),33519
1326,Amityville II: The Possession (1982),16235
1327,"Amityville Horror, The (1979)",11449
1328,"Amityville Curse, The (1990)",41848
1329,Blood for Dracula (Andy Warhol's Dracula) (1974),25944
1330,April Fool's Day (1986),24913
1331,Audrey Rose (1977),49126
1332,"Believers, The (1987)",32076
1333,"Birds, The (1963)",571
1334,"Blob, The (1958)",8851
1335,Blood Beach (1981),37843
1336,Body Parts (1991),32146
1337,"Body Snatcher, The (1945)",30346
1339,Dracula (Bram Stoker's Dracula) (1992),6114
1340,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",229
1341,Burnt Offerings (1976),13549
1342,Candyman (1992),9529
1343,Cape Fear (1991),1598
1344,Cape Fear (1962),11349
1345,Carrie (1976),7340
1346,Cat People (1982),6217
1347,"Nightmare on Elm Street, A (1984)",377
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",653
1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986),28198
1350,"Omen, The (1976)",794
1351,Blood and Wine (Blood & Wine) (1996),31640
1352,Albino Alligator (1996),8744
1353,"Mirror Has Two Faces, The (1996)",25189
1354,Breaking the Waves (1996),145
1355,Nightwatch (1997),2212
1356,Star Trek: First Contact (1996),199
1357,Shine (1996),7863
1358,Sling Blade (1996),12498
1359,Jingle All the Way (1996),9279
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),17204
1363,"Preacher's Wife, The (1996)",21539
1365,Ridicule (1996),12709
1366,"Crucible, The (1996)",20539
1367,101 Dalmatians (1996),11674
1370,Die Hard 2 (1990),1573
1371,Star Trek: The Motion Picture (1979),152
1372,Star Trek VI: The Undiscovered Country (1991),174
1373,Star Trek V: The Final Frontier (1989),172
1374,Star Trek II: The Wrath of Khan (1982),154
1375,Star Trek III: The Search for Spock (1984),157
1376,Star Trek IV: The Voyage Home (1986),168
1377,Batman Returns (1992),364
1378,Young Guns (1988),11967
1379,Young Guns II (1990),9086
1380,Grease (1978),621
1381,Grease 2 (1982),9037
1382,Marked for Death (1990),10173
1385,Under Siege (1992),8845
1387,Jaws (1975),578
1388,Jaws 2 (1978),579
1389,Jaws 3-D (1983),17692
1390,My Fellow Americans (1996),17795
1391,Mars Attacks! (1996),75
1392,Citizen Ruth (1996),13891
1393,Jerry Maguire (1996),9390
1394,Raising Arizona (1987),378
1395,Tin Men (1987),10896
1396,Sneakers (1992),2322
1397,Bastard Out of Carolina (1996),41240
1398,In Love and War (1996),26949
1399,Marvin's Room (1996),9819
1401,Ghosts of Mississippi (1996),31908
1405,Beavis and Butt-Head Do America (1996),3179
1406,La Cérémonie (1995),1802
1407,Scream (1996),4232
1408,"Last of the Mohicans, The (1992)",9361
1409,Michael (1996),2928
1411,Hamlet (1996),10549
1412,Some Mother's Son (1996),58102
1413,"Whole Wide World, The (1996)",18451
1414,Mother (1996),27265
1415,"Thieves (Voleurs, Les) (1996)",49935
1416,Evita (1996),8818
1417,"Portrait of a Lady, The (1996)",36758
1419,Walkabout (1971),36040
1422,Murder at 1600 (1997),9415
1423,Hearts and Minds (1996),55146
1425,Fierce Creatures (1997),12145
1426,Zeus and Roxanne (1997),42424
1427,Turbulence (1997),34314
1428,Angel Baby (1995),2892
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),9404
1430,Underworld (1996),85242
1431,Beverly Hills Ninja (1997),9622
1432,Metro (1997),8860
1437,"Cement Garden, The (1993)",14832
1438,Dante's Peak (1997),9619
1439,Meet Wally Sparks (1997),40506
1440,Amos & Andrew (1993),31000
1441,Benny & Joon (1993),4104
1442,Prefontaine (1997),26306
1445,McHale's Navy (1997),14908
1446,Kolya (Kolja) (1996),784
1447,Gridlock'd (1997),12489
1449,Waiting for Guffman (1996),16448
1453,"Beautician and the Beast, The (1997)",17894
1454,SubUrbia (1997),28059
1456,"Pest, The (1997)",17949
1457,Fools Rush In (1997),1968
1458,Touch (1997),61563
1459,Absolute Power (1997),66
1460,That Darn Cat (1997),20735
1461,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),11419
1464,Lost Highway (1997),638
1465,Rosewood (1997),25624
1466,Donnie Brasco (1997),9366
1468,Booty Call (1997),21915
1473,Best Men (1997),19952
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),9446
1475,Kama Sutra: A Tale of Love (1996),28005
1476,Private Parts (1997),9403
1477,Love Jones (1997),27322
1479,"Saint, The (1997)",10003
1480,Smilla's Sense of Snow (1997),9311
1483,Crash (1996),884
1484,"Daytrippers, The (1996)",49806
1485,Liar Liar (1997),1624
1487,Selena (1997),16052
1488,"Devil's Own, The (1997)",4477
1489,Cats Don't Dance (1997),24662
1490,B*A*P*S (1997),18423
1493,Love and Other Catastrophes (1996),76996
1495,Turbo: A Power Rangers Movie (1997),6499
1496,Anna Karenina (1997),50512
1497,Double Team (1997),9405
1498,Inventing the Abbotts (1997),12723
1499,Anaconda (1997),9360
1500,Grosse Pointe Blank (1997),9434
1502,Kissed (1996),21626
1503,8 Heads in a Duffel Bag (1997),13982
1507,Paradise Road (1997),77223
1513,Romy and Michele's High School Reunion (1997),9611
1514,Temptress Moon (Feng Yue) (1996),47694
1515,Volcano (1997),10357
1516,Children of the Revolution (1996),9977
1517,Austin Powers: International Man of Mystery (1997),816
1518,Breakdown (1997),2163
1519,Broken English (1996),124680
1526,Fathers' Day (1997),12499
1527,"Fifth Element, The (1997)",18
1529,Nowhere (1997),1811
1533,"Promise, The (La promesse) (1996)",105045
1537,Shall We Dance? (Shall We Dansu?) (1996),11239
1541,Addicted to Love (1997),2058
1542,Brassed Off (1996),9450
1544,"Lost World: Jurassic Park, The (1997)",330
1545,Ponette (1996),38523
1546,Schizopolis (1996),16375
1547,Shiloh (1997),33660
1549,Rough Magic (1995),45671
1550,Trial and Error (1997),17770
1551,Buddy (1997),15170
1552,Con Air (1997),1701
1554,"Pillow Book, The (1996)",26422
1556,Speed 2: Cruise Control (1997),1639
1562,Batman & Robin (1997),415
1564,For Roseanna (Roseanna's Grave) (1997),65889
1565,Head Above Water (1996),11103
1566,Hercules (1997),11970
1569,My Best Friend's Wedding (1997),8874
1571,When the Cat's Away (Chacun cherche son chat) (1996),11956
1572,"Contempt (Mépris, Le) (1963)",266
1573,Face/Off (1997),754
1574,Fall (1997),37567
1580,Men in Black (a.k.a. MIB) (1997),607
1581,Out to Sea (1997),18080
1582,Wild America (1997),38225
1583,"Simple Wish, A (1997)",17834
1584,Contact (1997),686
1585,Love Serenade (1996),65046
1586,G.I. Jane (1997),4421
1587,Conan the Barbarian (1982),9387
1588,George of the Jungle (1997),10603
1589,Cop Land (1997),2142
1590,Event Horizon (1997),8413
1591,Spawn (1997),10336
1592,Air Bud (1997),20737
1593,Picture Perfect (1997),9413
1594,In the Company of Men (1997),14585
1596,Career Girls (1997),49462
1597,Conspiracy Theory (1997),8834
1598,Desperate Measures (1998),9458
1599,Steel (1997),8854
1600,She's So Lovely (1997),38295
1601,Hoodlum (1997),22073
1602,Leave It to Beaver (1997),37244
1603,Mimic (1997),4961
1604,Money Talks (1997),9416
1605,Excess Baggage (1997),26180
1606,Kull the Conqueror (1997),17832
1608,Air Force One (1997),9772
1609,187 (One Eight Seven) (1997),6072
1610,"Hunt for Red October, The (1990)",1669
1611,My Own Private Idaho (1991),468
1612,"Kiss Me, Guido (1997)",32519
1613,Star Maps (1997),108401
1614,In & Out (1997),10806
1615,"Edge, The (1997)",9433
1616,"Peacemaker, The (1997)",6623
1617,L.A. Confidential (1997),2118
1619,Seven Years in Tibet (1997),978
1620,Kiss the Girls (1997),9437
1621,Soul Food (1997),29461
1623,Wishmaster (1997),10351
1624,"Thousand Acres, A (1997)",66588
1625,"Game, The (1997)",2649
1626,Fire Down Below (1997),14289
1627,U Turn (1997),10155
1629,"MatchMaker, The (1997)",20457
1631,"Assignment, The (1997)",18355
1633,Ulee's Gold (1997),55306
1635,"Ice Storm, The (1997)",68924
1639,Chasing Amy (1997),2255
1641,"Full Monty, The (1997)",9427
1642,Indian Summer (a.k.a. Alive & Kicking) (1996),172545
1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",17589
1644,I Know What You Did Last Summer (1997),3597
1645,The Devil's Advocate (1997),1813
1646,RocketMan (a.k.a. Rocket Man) (1997),36797
1647,Playing God (1997),12628
1648,"House of Yes, The (1997)",33344
1649,"Fast, Cheap & Out of Control (1997)",25099
1650,Washington Square (1997),45019
1652,Year of the Horse (1997),62422
1653,Gattaca (1997),782
1654,FairyTale: A True Story (1997),29911
1655,Phantoms (1998),9827
1656,Swept from the Sea (1997),1959
1658,"Life Less Ordinary, A (1997)",8067
1659,Hurricane Streets (1997),125052
1660,Eve's Bayou (1997),45153
1661,Switchback (1997),10871
1662,Gang Related (1997),14398
1663,Stripes (1981),10890
1665,Bean (1997),1281
1667,Mad City (1997),9770
1670,Welcome to Sarajevo (1997),14905
1671,Deceiver (1997),14583
1672,"Rainmaker, The (1997)",11975
